listing_id,host_id,host_since,name,neighbourhood,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
22954514,169913045,2018-01-25,Private room in the centre of Barcelona,el Fort Pienc,Apartment,Private room,0.0,26,41,92.0
22954891,161129865,2017-12-03,Encantador apartamento en Barrio Gótico,el Barri Gòtic,Apartment,Entire home/apt,1.0,35,2,100.0
22958216,22456839,2014-10-12,Cozy room in the centre of Barcelona,el Barri Gòtic,Apartment,Private room,1.0,18,0,
22963073,160739768,2017-11-30,Appartement SAGRADA FAMILIA,la Sagrada Família,Apartment,Private room,1.0,40,0,
22964568,25021923,2014-12-20,Home sharing Vicent “La Flor de Balboa”,la Barceloneta,Apartment,Private room,1.0,75,26,99.0
22965293,93726371,2016-09-05,Inside but shinny double room,el Poble Sec,Apartment,Private room,1.0,20,2,100.0
22967713,104217467,2016-11-18,Sagrada Familia Apartament,el Clot,Apartment,Entire home/apt,3.0,80,0,
22969809,170236889,2018-01-27,Habitación privada,la Bordeta,House,Private room,1.0,23,24,88.0
22970446,167164715,2018-01-11,Apartamento muy luminoso en pleno centro de Bcn,el Fort Pienc,Apartment,Private room,1.0,70,0,
22974310,24625668,2014-12-08,"Cozy SingleRoom, ONLY FOR WOMEN! City Center!",Sant Antoni,Apartment,Private room,1.0,28,58,94.0
22977351,78774930,2016-06-20,Private room double bed/приватная комнатаBarcelona,les Roquetes,Apartment,Private room,1.0,30,20,94.0
22978167,33631790,2015-05-18,Apartament City center(5 minutes /Plaza España),la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,158,1,100.0
22978545,5414684,2013-03-11,Apartment Eduardo,el Guinardó,Serviced apartment,Entire home/apt,3.0,180,32,97.0
22979787,170365716,2018-01-28,Room private bathroom&swing pool ideal for couple,la Font de la Guatlla,Apartment,Private room,1.0,56,0,
22983231,170409595,2018-01-28,Centric double-bed room,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,45,22,98.0
22985615,101407452,2016-10-26,Nice room,Sant Martí de Provençals,Apartment,Private room,1.0,29,21,83.0
22991301,170513081,2018-01-29,Apartment near Sagrada Familia,el Fort Pienc,Apartment,Entire home/apt,1.0,60,22,98.0
22991302,170513081,2018-01-29,One BR wonderful option close to Ciudadella Park,el Fort Pienc,Apartment,Entire home/apt,1.0,60,17,89.0
22991305,170513081,2018-01-29,Nice Apartment near Arc de Triomf,el Fort Pienc,Apartment,Entire home/apt,1.0,60,19,95.0
22991307,170513081,2018-01-29,Superb 2BR Apartment with balcony close to Born,el Fort Pienc,Apartment,Entire home/apt,2.0,135,62,91.0
22991309,170513081,2018-01-29,Cozy studio steps from Born with wifi,el Barri Gòtic,Apartment,Entire home/apt,0.0,60,42,86.0
22991310,170513081,2018-01-29,Cozy apartment near Sagrada Familia,el Fort Pienc,Apartment,Entire home/apt,1.0,60,34,90.0
22991314,170513081,2018-01-29,Flat 5 minutes from Born wifi,el Fort Pienc,Apartment,Entire home/apt,1.0,60,64,93.0
22991315,170513081,2018-01-29,"Super flat near born, free wi fi",el Fort Pienc,Apartment,Entire home/apt,1.0,60,66,91.0
22991316,170513081,2018-01-29,One BR Gorgeous Flat near Born,el Fort Pienc,Apartment,Entire home/apt,1.0,60,22,82.0
22993192,134698146,2017-06-12,"DELUXE, central, boho chic, 3 bedrooms",l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,105,36,85.0
22993193,134698146,2017-06-12,CIUTADELLA PARK 3-1,el Parc i la Llacuna del Poblenou,Apartment,Entire home/apt,4.0,130,21,91.0
22993997,102947901,2016-11-08,"Palau Duplex Penthouse, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,90,20,84.0
22994002,102947901,2016-11-08,"Palau I, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,62,4,100.0
22994004,102947901,2016-11-08,"Palau II, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,72,12,82.0
22994010,102947901,2016-11-08,"Palau III, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,62,15,87.0
22994015,102947901,2016-11-08,"Palau IV, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,72,17,84.0
22994022,102947901,2016-11-08,"Palau V, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,62,6,83.0
22994025,102947901,2016-11-08,"Palau VI, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,72,29,85.0
22994030,102947901,2016-11-08,"Palau VIII, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,72,29,86.0
22994034,102947901,2016-11-08,"Palau X, Friendly Rentals",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,72,36,89.0
22994186,134698146,2017-06-12,EIXAMPLE CENTER DELUXE 4A,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,1.0,92,17,92.0
22994427,14895536,2014-04-29,Beautiful design penthouse with rooftop terrace,el Poble Sec,Apartment,Private room,1.0,89,12,98.0
22994926,28536458,2015-03-01,Quiet double room in bright central flat,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,45,0,
22995912,63048416,2016-03-15,Luxury Apartment Barcelona Center,el Barri Gòtic,Apartment,Entire home/apt,3.0,116,0,
22997178,159447757,2017-11-20,piso luminoso cerca del mar,Diagonal Mar i el Front Marítim del Poblenou,Apartment,Entire home/apt,4.0,163,1,
22997348,170568502,2018-01-29,Room with views to Barcelona,Sant Martí de Provençals,Apartment,Private room,1.0,50,57,94.0
22998247,5543127,2013-03-20,"MODERNIST, LUMINOUS,  LUXURY 5* WIFI /NetFlix",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,187,61,94.0
23000537,301380,2010-11-27,PRIVILEGED LOCATION and A LOCAL EXPERIENCE,el Clot,Apartment,Private room,1.0,24,12,97.0
23001940,9123023,2013-09-29,MODERN AND JUST REFURBISHED APARTMENT IN POBLE SEC,el Poble Sec,Apartment,Entire home/apt,1.0,105,67,99.0
23002193,88981507,2016-08-09,Wonderful room in centre of Barcelona,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,70,37,85.0
23003107,21834051,2014-09-27,Friendly and quiet Barcelona zone,Montbau,Apartment,Private room,1.0,40,0,
23004383,34559172,2015-05-30,"Dble Room private lavabo'n terrace, magnific view",el Carmel,Apartment,Private room,1.0,23,39,96.0
23009807,1275637,2011-10-11,3 bdrs for 5 next to Plaza España and Fira - ATU29,Sant Antoni,Apartment,Entire home/apt,3.0,100,31,84.0
23010316,170513081,2018-01-29,Heart of Eixample - Arrival 24hr,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,90,34,92.0
23011392,102947901,2016-11-08,"Jardinets I, Friendly Rentals",la Vila de Gràcia,Apartment,Entire home/apt,2.0,62,42,92.0
23011394,102947901,2016-11-08,"Jardinets II, Friendly Rentals",la Vila de Gràcia,Apartment,Entire home/apt,2.0,62,37,94.0
23011396,102947901,2016-11-08,"Jardinets III, Friendly Rentals",la Vila de Gràcia,Apartment,Entire home/apt,2.0,62,22,85.0
23012707,170513081,2018-01-29,Classic 7 room apartment in the center,el Barri Gòtic,Apartment,Entire home/apt,7.0,275,42,87.0
23014957,4149473,2012-11-14,MWC Fira Congress Barcelona - Bedroom,la Marina de Port,Apartment,Private room,1.0,300,0,
23015354,86669952,2016-07-29,Cosy double bedroom in Plaza Catalunya,el Barri Gòtic,Apartment,Private room,1.0,45,0,
23018180,8454365,2013-08-27,Superbe chambre EXAMPLE et balcon !,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,45,3,93.0
23021549,170804023,2018-01-30,Arenas,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,150,12,83.0
23023788,170830516,2018-01-30,Beauty and quiet double room with private bathroom,la Bordeta,Apartment,Private room,0.0,23,52,98.0
23029247,170884744,2018-01-31,Nice room in a sharing flat in Barcelona centre,el Barri Gòtic,Apartment,Private room,1.0,28,65,93.0
23030695,170895136,2018-01-31,Working Room,el Poble Sec,Loft,Private room,1.0,20,1,
23031048,23226762,2014-11-01,Nice apartment  El Born,"Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,2.0,85,0,
23031576,169257198,2018-01-22,Best location Gracia ***!,la Vila de Gràcia,Apartment,Entire home/apt,2.0,41,79,97.0
23031619,170513081,2018-01-29,"Spacious 2 BR apartment, quick access to Downtown",la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,90,23,92.0
23032398,170513081,2018-01-29,Spacious 2BR flat Eixample,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,90,22,92.0
23032400,170513081,2018-01-29,Spacious 2BR flat IN Eixample- Arrival 24 hrs,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,90,21,87.0
23033374,6797428,2013-06-08,Spacious and bright apartment in old Barcelona,"Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,3.0,155,13,92.0
23033562,134698146,2017-06-12,CIUTADELLA PARK 4-2,el Parc i la Llacuna del Poblenou,Apartment,Entire home/apt,4.0,130,27,91.0
23034004,19568982,2014-08-06,GIGANTIC SUNNY ROOM in city CENTRE up to 5 ppl,el Poble Sec,Apartment,Private room,1.0,9,21,96.0
23035068,130367324,2017-05-15,SIMPLES HABITACION DOBLE BARCELONA,Navas,Condominium,Private room,1.0,30,1,60.0
23035119,102947901,2016-11-08,"BOK 11, Friendly Rentals",el Raval,Apartment,Entire home/apt,3.0,130,21,92.0
23035137,102947901,2016-11-08,"BOK 12, Friendly Rentals",el Raval,Apartment,Entire home/apt,2.0,100,19,94.0
23035147,102947901,2016-11-08,"BOK 21, Friendly Rentals",el Raval,Apartment,Entire home/apt,3.0,130,21,85.0
23035153,102947901,2016-11-08,"BOK 22, Friendly Rentals",el Raval,Apartment,Entire home/apt,2.0,105,24,87.0
23035175,102947901,2016-11-08,"BOK Terrace 1, Friendly Rentals",el Raval,Apartment,Entire home/apt,3.0,125,38,92.0
23035188,102947901,2016-11-08,"BOK Terrace 2, Friendly Rentals",el Barri Gòtic,Apartment,Entire home/apt,2.0,110,40,95.0
23035362,67921501,2016-04-19,BauRent / Pi Escolofi,el Camp d'en Grassot i Gràcia Nova,Apartment,Entire home/apt,2.0,80,0,
23037920,36604529,2015-06-24,Dulces sueños poblé nou,el Poblenou,Apartment,Private room,1.0,25,40,95.0
23038674,170964222,2018-01-31,Comodidad y elegancia a lado de la Diagonal,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,1.0,88,0,
23040300,36258338,2015-06-20,Double room + single room with private bathroom,Sants,Apartment,Private room,2.0,68,26,98.0
23049111,6299879,2013-05-09,Room for rent Mobile World Congress,la Vila Olímpica del Poblenou,House,Private room,1.0,300,0,
23049251,129357221,2017-05-08,SUITE CON BAÑO PRIVADO CONFORTABLE Y CENTRICA,el Fort Pienc,Apartment,Private room,1.0,80,20,99.0
23050270,396363,2011-02-17,020. Alcam Plaza Cataluña,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,169,4,90.0
23050389,102947901,2016-11-08,"Esparteria I, Friendly Rentals","Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,2.0,95,16,86.0
23051086,20790978,2014-09-01,Autèntic Monumental 31,el Fort Pienc,Condominium,Entire home/apt,4.0,300,15,93.0
23051265,116980696,2017-02-18,hab privada 1 sagrada,la Sagrada Família,Apartment,Private room,1.0,200,0,
23051363,116980696,2017-02-18,hab privada 2 sagrada,la Sagrada Família,Apartment,Private room,1.0,200,0,
23051681,151111399,2017-09-18,Tetuan,la Dreta de l'Eixample,Apartment,Private room,1.0,150,0,
23054908,171122068,2018-02-01,"Charming Room, Perfect for a Weekend get Away",el Barri Gòtic,Apartment,Private room,1.0,21,0,
23055662,3039107,2012-07-24,Loft Ramblas. (Renov. 2017).,el Raval,Loft,Entire home/apt,0.0,32,2,70.0
23055911,35690246,2015-06-13,Acogedora habitación con 2 camas,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,20,18,89.0
23055930,396363,2011-02-17,Alcam Sardenya Apartment,el Fort Pienc,Apartment,Entire home/apt,4.0,150,1,80.0
23055996,149868622,2017-09-09,Double room,el Raval,Apartment,Private room,2.0,30,2,
23056162,149868622,2017-09-09,El castillo del raval,el Raval,Apartment,Private room,1.0,30,0,
23065596,59298917,2016-02-18,Private room with private bathroom close to Fira,Hostafrancs,Apartment,Private room,1.0,95,3,100.0
23066673,14979846,2014-05-01,YH9/2-Suissa|Bright & comfy apartment in Barcelona,el Putxet i el Farró,Apartment,Entire home/apt,1.0,45,2,80.0
23067811,95335065,2016-09-15,Habitacion con cama doble,Sant Martí de Provençals,Apartment,Private room,1.0,35,0,
23067908,54820821,2016-01-16,Sagrada Familia Cozy Apt. SPBP12388,la Sagrada Família,Apartment,Entire home/apt,3.0,60,41,93.0
23072693,77647230,2016-06-14,"TOP FLOOR apartment + 2 TERRACES, in the center.",el Barri Gòtic,Apartment,Entire home/apt,2.0,200,0,
23074372,1351706,2011-10-30,Double room in shared 90m2 flat,el Congrés i els Indians,Apartment,Private room,1.0,40,14,96.0
23075053,171317914,2018-02-02,CLEAN COZY ROOM AT THE CENTER OF BARCELONA 2,el Raval,Apartment,Private room,1.0,35,43,84.0
23075564,3192158,2012-08-08,"New.Stylish.3bedr./2bath,CarrerParis,(from32days).",l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,80,0,
23075711,171325326,2018-02-02,Double Bed Room With Balcony,la Dreta de l'Eixample,Apartment,Private room,1.0,36,25,80.0
23076107,171325326,2018-02-02,Double Bedroom With Balcony 2,la Dreta de l'Eixample,Apartment,Private room,1.0,35,16,85.0
23076161,171325326,2018-02-02,Double Room with window,la Dreta de l'Eixample,Apartment,Private room,1.0,30,35,87.0
23076210,171325326,2018-02-02,Single BedRoom,la Dreta de l'Eixample,Apartment,Private room,1.0,20,29,85.0
23076667,171335750,2018-02-02,Large Spacious Flat in Poblenou,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,21,0,
23082394,103194370,2016-11-10,Habitación con 2 camas en pleno centro-BARCELONA,la Dreta de l'Eixample,Apartment,Private room,2.0,78,23,90.0
23082591,103194370,2016-11-10,"Suite con terraza privada, A 50 m Paseo de Gracia.",la Dreta de l'Eixample,Apartment,Private room,1.0,100,4,100.0
23085264,24689391,2014-12-10,Private room with amazing views over Barcelona,el Raval,Apartment,Private room,1.0,62,5,100.0
23087237,18308198,2014-07-18,Art-Filled Penthouse with Two Terraces and Spectacular Views,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,236,24,100.0
